Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster89	6.294272344246342e-10	4.2655762973046664e-09	0.44134512379277147
Cluster304	5.858712450788229e-10	4.0142559705841895e-09	0.44198135558007295
Cluster308	5.232178642962431e-10	3.9406675096808895e-09	0.4471860911114305
Cluster229	4.4193559423757294e-10	3.509582772239493e-09	0.44989661823512245
Cluster111	4.480232615935752e-10	3.5770326465963263e-09	0.45016282585947587
Cluster32	4.469903415339245e-10	3.5868822738952906e-09	0.4504129615877555
Cluster380	4.94666013250932e-10	3.998958290819644e-09	0.450776913441806
Cluster11	5.146774068460632e-10	4.342584724252391e-09	0.4528283476790355
Cluster385	4.1242159055801977e-10	3.6018127703581367e-09	0.4544191795503999
Cluster98	3.612752761478991e-10	3.4706601936235254e-09	0.45854733339682996
Cluster145	4.000948959692393e-10	4.313984910334558e-09	0.46305359193699386
Cluster331	3.3676486413042674e-10	3.977713310163706e-09	0.4662646837857492
Cluster291	2.8854319862981647e-10	3.768569612646467e-09	0.46948452014877906
Cluster305	2.827343997158801e-10	3.7242858847160764e-09	0.46974280216671915
Cluster450	3.1809051250392564e-10	4.2607352409644366e-09	0.47024410922603027
Cluster193	3.1941943139846583e-10	4.4822511405982e-09	0.4715941528122634
Cluster164	2.386288470895718e-10	4.123150312782908e-09	0.4769239513340005
Cluster208	1.6232335591238054e-10	4.087210510121001e-09	0.484160191853005
Cluster343	1.0057330670792291e-10	3.5357873500893403e-09	0.4886538610659302
Cluster453	1.0458746896072423e-10	4.07944017511829e-09	0.48977315730055776
Cluster422	5.34878959013722e-11	4.097354240141313e-09	0.49479225474150323
Cluster409	-2.4858000604802803e-11	3.8313466578018345e-09	0.5025883426268776
Cluster22	-5.054987261366374e-11	3.8913104334557405e-09	0.5051822938892738
Cluster342	-8.00945511626526e-11	4.066701623383851e-09	0.5078567448985124
Cluster443	-1.2419778065339553e-10	3.944892331306143e-09	0.5125578996021853
Cluster353	-1.472264337874441e-10	4.339166810457791e-09	0.5135333773213219
Cluster451	-1.5573781333699436e-10	4.2450572684142326e-09	0.514632656318778
